step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
300,CASH_OUT,269604.98,C1468744670,33071.0,0.0,C1874679514,517476.72,787081.71,0,0
37,TRANSFER,137008.98,C2013728837,0.0,0.0,C1870405969,1240583.45,1377592.43,0,0
21,CASH_OUT,165315.88,C664689616,24809.0,0.0,C1621124868,562681.58,727997.47,0,0
261,CASH_IN,159714.38,C947994351,11388323.04,11548037.42,C47096487,193468.32,33753.94,0,0
317,CASH_OUT,223228.11,C600776492,223228.11,0.0,C856386556,252901.53,476129.65,1,0
330,TRANSFER,9198459.96,C1938563375,9198459.96,0.0,C1187100670,0.0,0.0,1,0
229,CASH_OUT,47869.31,C2023016784,318.0,0.0,C276266187,810232.99,858102.31,0,0
277,CASH_OUT,93708.48,C655733241,80067.0,0.0,C131341055,22180350.69,22274059.17,0,0
42,CASH_OUT,169773.25,C422626682,51145.0,0.0,C1205097230,235607.77,405381.03,0,0
12,TRANSFER,425899.74,C116829899,277.0,0.0,C2127132683,2578494.45,3004394.19,0,0
518,PAYMENT,15868.64,C198212049,25321.0,9452.36,M1304934424,0.0,0.0,0,0
188,PAYMENT,5011.0,C1814128357,610347.0,605336.0,M1878914552,0.0,0.0,0,0
215,PAYMENT,185.98,C1110389156,69570.0,69384.02,M1073141585,0.0,0.0,0,0
357,PAYMENT,5694.62,C436372980,151604.19,145909.57,M536198305,0.0,0.0,0,0
261,CASH_IN,275606.96,C824437154,21918264.39,22193871.35,C1076225166,8483657.02,8208050.07,0,0
546,TRANSFER,287274.81,C1989485467,30464.0,0.0,C333771700,1513928.08,1801202.89,0,0
139,CASH_IN,53565.66,C1663474429,2394444.75,2448010.41,C1436219727,270829.76,217264.1,0,0
180,CASH_OUT,158554.3,C1906462585,14910.0,0.0,C1531546370,174082.67,332636.97,0,0
131,PAYMENT,12970.98,C1068166351,324970.52,311999.54,M1675690302,0.0,0.0,0,0
12,PAYMENT,19812.48,C1263206843,0.0,0.0,M6448066,0.0,0.0,0,0
355,PAYMENT,2201.02,C189232048,0.0,0.0,M1917597306,0.0,0.0,0,0
165,DEBIT,1260.19,C1775235608,12707.0,11446.81,C1081363476,61214.55,62474.73,0,0
314,TRANSFER,2984434.36,C568807005,2984434.36,0.0,C417695471,0.0,0.0,1,0
195,TRANSFER,601657.23,C1023699777,601657.23,0.0,C14537324,0.0,0.0,1,0
226,PAYMENT,50220.1,C750563950,11586.0,0.0,M1337504559,0.0,0.0,0,0
250,TRANSFER,177217.55,C1034306839,177217.55,0.0,C1979293202,0.0,0.0,1,0
186,PAYMENT,6317.28,C1856665188,3670.72,0.0,M1218296243,0.0,0.0,0,0
514,CASH_IN,307495.94,C2045818106,221594.0,529089.94,C1439400644,0.0,0.0,0,0
306,PAYMENT,20228.21,C1718513008,111887.0,91658.79,M626714387,0.0,0.0,0,0
159,CASH_OUT,267316.76,C1659071438,0.0,0.0,C953405992,618087.42,885404.18,0,0
165,CASH_IN,21521.16,C1196827256,7704775.06,7726296.22,C840360823,5339755.32,5318234.16,0,0
155,PAYMENT,2771.95,C1224904135,0.0,0.0,M35810629,0.0,0.0,0,0
325,CASH_IN,178082.16,C1889523688,39117.0,217199.16,C1632988199,0.0,0.0,0,0
238,PAYMENT,393.39,C1608076161,403513.0,403119.61,M1713739233,0.0,0.0,0,0
352,PAYMENT,10139.63,C1688776176,0.0,0.0,M1519277542,0.0,0.0,0,0
154,CASH_OUT,442722.01,C1825078209,442722.01,0.0,C216559212,90335.5,533057.51,1,0
235,CASH_OUT,11058.05,C709171081,22025.0,10966.95,C1363680922,1445887.79,1456945.84,0,0
181,CASH_OUT,146602.39,C305042924,5661.0,0.0,C1963643612,410429.19,557031.58,0,0
349,CASH_IN,75857.34,C758625299,4999591.41,5075448.75,C1415681558,1250445.59,1174588.25,0,0
187,TRANSFER,934988.11,C1320191121,7047.0,0.0,C1595976286,0.0,934988.11,0,0
305,CASH_OUT,234520.72,C1536544941,33233.0,0.0,C2135227744,186051.44,420572.16,0,0
164,CASH_OUT,205580.7,C1021440010,0.0,0.0,C1812032550,594149.85,799730.54,0,0
178,PAYMENT,8489.82,C1813480970,0.0,0.0,M916902909,0.0,0.0,0,0
590,CASH_OUT,146881.22,C1455398286,21217.0,0.0,C667879722,0.0,146881.22,0,0
253,CASH_OUT,465535.46,C1249509664,506.0,0.0,C1024161943,365443.49,830978.96,0,0
182,CASH_OUT,114923.18,C875755645,0.0,0.0,C1307732568,536542.87,651466.05,0,0
273,CASH_OUT,4574246.75,C441939747,4574246.75,0.0,C217088344,0.0,4574246.75,1,0
132,CASH_IN,564877.54,C1466914413,23804.0,588681.54,C1881174947,266878.16,0.0,0,0
382,CASH_IN,10794.68,C759376063,2196774.94,2207569.62,C490210259,592834.16,582039.49,0,0
540,CASH_OUT,251095.26,C356403154,0.0,0.0,C1006271631,1170483.3,1421578.56,0,0
20,CASH_IN,54013.84,C1198438499,5068902.68,5122916.52,C447933528,632826.38,578812.53,0,0
232,CASH_OUT,105484.67,C1876726188,51236.0,0.0,C104769359,0.0,105484.67,0,0
619,CASH_OUT,2341474.44,C1090006952,2341474.44,0.0,C264963065,18780.15,2360254.6,1,0
299,CASH_OUT,370990.94,C2387751,50839.0,0.0,C995444994,0.0,370990.94,0,0
164,PAYMENT,7367.71,C1794386637,539597.0,532229.29,M1555086135,0.0,0.0,0,0
260,CASH_IN,130891.52,C1766769845,18674448.98,18805340.5,C1889087794,193295.8,62404.28,0,0
20,PAYMENT,8076.03,C1513072396,0.0,0.0,M1983160537,0.0,0.0,0,0
14,PAYMENT,2774.44,C13107021,355.3,0.0,M831828010,0.0,0.0,0,0
687,TRANSFER,69077.14,C2069569209,69077.14,0.0,C1003619052,0.0,0.0,1,0
315,TRANSFER,7748802.0,C149785547,7748802.0,0.0,C733601841,0.0,0.0,1,0
307,CASH_OUT,160140.38,C1030958469,307599.66,147459.28,C322788598,0.0,160140.38,0,0
330,CASH_IN,246785.36,C811628931,333922.06,580707.42,C1255763514,255894.59,9109.23,0,0
330,PAYMENT,4826.11,C1791528171,0.0,0.0,M1023488706,0.0,0.0,0,0
284,CASH_OUT,153251.46,C1804824125,21174.0,0.0,C1242163518,0.0,153251.46,0,0
346,PAYMENT,1925.14,C391336948,0.0,0.0,M437072363,0.0,0.0,0,0
404,CASH_IN,74722.67,C2133287377,291.0,75013.67,C69424971,3339976.05,3265253.39,0,0
345,CASH_IN,198690.05,C594108536,982451.32,1181141.37,C12041856,8256140.35,8057450.29,0,0
326,PAYMENT,17618.75,C1038799756,0.0,0.0,M199605114,0.0,0.0,0,0
19,PAYMENT,6097.58,C1099129330,70327.0,64229.42,M1981490249,0.0,0.0,0,0
157,PAYMENT,5581.66,C115219381,527335.09,521753.43,M1164736769,0.0,0.0,0,0
517,TRANSFER,699183.61,C735610108,699183.61,0.0,C1408037662,0.0,0.0,1,0
210,TRANSFER,13578.25,C2034513010,0.0,0.0,C1703636994,5880034.68,5893612.93,0,0
303,PAYMENT,11266.12,C769135501,40083.0,28816.88,M581192436,0.0,0.0,0,0
379,PAYMENT,13042.19,C1318175065,38342.07,25299.89,M1131278676,0.0,0.0,0,0
138,TRANSFER,550364.68,C1865250897,0.0,0.0,C1111795873,4176346.55,4726711.23,0,0
234,PAYMENT,12265.22,C2040858615,358.0,0.0,M437343599,0.0,0.0,0,0
130,CASH_OUT,323480.6,C1013479937,1066.0,0.0,C260743701,9079.93,332560.52,0,0
15,CASH_IN,220062.78,C489740246,1593247.35,1813310.13,C1838518494,1550900.19,1330837.41,0,0
379,CASH_OUT,124890.86,C662062057,0.0,0.0,C2058014944,6582124.98,6707015.84,0,0
298,CASH_OUT,73201.16,C1938364484,0.0,0.0,C527032239,334652.92,407854.09,0,0
347,CASH_IN,192219.24,C1744788562,238579.0,430798.24,C1090059801,0.0,0.0,0,0
451,PAYMENT,11053.63,C1337926869,36638.0,25584.37,M22708320,0.0,0.0,0,0
164,PAYMENT,4534.19,C473007410,0.0,0.0,M1727720086,0.0,0.0,0,0
210,PAYMENT,2448.47,C629322180,11026.0,8577.53,M1654459293,0.0,0.0,0,0
376,CASH_OUT,93238.28,C793359581,55979.0,0.0,C2033263208,381529.59,474767.87,0,0
395,CASH_IN,18656.05,C1763557236,3205399.58,3224055.63,C1152345422,305586.22,286930.16,0,0
280,PAYMENT,8127.72,C1457494686,399666.0,391538.28,M1979383111,0.0,0.0,0,0
252,CASH_IN,164979.96,C451051822,499768.0,664747.96,C722131427,3190548.1,3025568.15,0,0
136,CASH_IN,166968.45,C361173578,21404.0,188372.45,C1730545500,0.0,0.0,0,0
347,CASH_OUT,299386.09,C407025345,55985.26,0.0,C617450984,2198137.72,2497523.81,0,0
331,CASH_OUT,185961.82,C1240100920,183.0,0.0,C2018629865,0.0,185961.82,0,0
186,CASH_IN,514.02,C1463072295,235.0,749.02,C1881092470,0.0,0.0,0,0
218,CASH_OUT,957432.32,C261371522,957432.32,0.0,C941458024,4634.35,962066.67,1,0
354,TRANSFER,241257.94,C383143172,0.0,0.0,C459591527,1351132.67,1592390.61,0,0
346,TRANSFER,2146137.72,C1925196312,0.0,0.0,C1647985238,2270291.49,4416429.21,0,0
209,CASH_IN,245586.17,C2015286393,0.0,245586.17,C479778696,11373304.96,11127718.78,0,0
407,CASH_OUT,327473.29,C1801180108,0.0,0.0,C2125365489,14785878.33,15113351.62,0,0
353,PAYMENT,8613.18,C220170144,20214.0,11600.82,M2011154733,0.0,0.0,0,0
297,PAYMENT,10608.72,C1895890374,162457.0,151848.28,M945746307,0.0,0.0,0,0
139,CASH_OUT,139324.46,C959073772,76842.06,0.0,C461932706,1740313.43,1879637.9,0,0
128,TRANSFER,4483868.79,C1664723459,4483868.79,0.0,C366674827,0.0,0.0,1,0
185,PAYMENT,2940.97,C1702232658,0.0,0.0,M945475195,0.0,0.0,0,0
210,PAYMENT,4873.74,C325011338,0.0,0.0,M1647794023,0.0,0.0,0,0
520,PAYMENT,11368.79,C240160885,37416.41,26047.61,M1605867669,0.0,0.0,0,0
155,CASH_IN,132353.2,C973949445,7128178.39,7260531.59,C744020030,239391.01,107037.8,0,0
39,PAYMENT,29698.59,C759774743,25302.0,0.0,M115619905,0.0,0.0,0,0
138,CASH_IN,268774.01,C2024671264,4801684.73,5070458.74,C1054509610,2985924.64,2717150.63,0,0
10,DEBIT,6746.16,C97884761,392092.32,385346.17,C601273889,1442434.83,1501249.72,0,0
360,PAYMENT,3336.84,C1651071487,10907.0,7570.16,M979045885,0.0,0.0,0,0
22,TRANSFER,245795.15,C1874758926,9583.0,0.0,C1475984255,330269.59,576064.75,0,0
185,CASH_OUT,31314.58,C928940092,0.0,0.0,C1543621407,211094.85,242409.43,0,0
720,CASH_OUT,40075.02,C1765193112,40075.02,0.0,C153506501,0.0,40075.02,1,0
378,CASH_IN,224732.79,C364203393,7780549.68,8005282.47,C840863975,1429545.2,1204812.42,0,0
17,CASH_IN,232975.7,C2004316603,1177762.36,1410738.06,C1427799264,648904.03,165126.22,0,0
596,CASH_IN,38270.81,C304310949,2006.0,40276.81,C1514453373,5126096.66,5087825.85,0,0
249,CASH_OUT,62162.4,C1838301217,0.0,0.0,C215871091,791714.93,853877.33,0,0
14,PAYMENT,12710.17,C553118568,49219.0,36508.83,M2031965445,0.0,0.0,0,0
277,CASH_OUT,211625.16,C378676944,0.0,0.0,C1919474156,1362394.89,1574020.05,0,0
217,CASH_OUT,3452538.75,C747295947,3452538.75,0.0,C2039362232,2350433.08,5802971.83,1,0
404,CASH_OUT,19543.62,C495243164,164.0,0.0,C1079064546,30813.88,50357.5,0,0
234,PAYMENT,30262.65,C1229615163,698481.77,668219.12,M1815215667,0.0,0.0,0,0
139,CASH_OUT,548135.5,C1431025145,0.0,0.0,C909249181,7685155.26,8233290.76,0,0
225,CASH_OUT,84703.87,C1976888667,84703.87,0.0,C239391971,773479.2,858183.06,1,0
399,PAYMENT,6227.54,C1802384035,0.0,0.0,M821586083,0.0,0.0,0,0
399,CASH_IN,51967.69,C1847944423,4951979.3,5003946.99,C254005780,1998698.84,1946731.15,0,0
251,CASH_IN,89556.56,C1223803429,2554498.68,2644055.25,C2030656333,631629.71,542073.14,0,0
140,CASH_IN,146530.91,C189500836,50325.0,196855.91,C1916659376,281766.79,135235.88,0,0
154,CASH_IN,158149.79,C1619304294,1950595.13,2108744.92,C1502537432,178039.7,19889.91,0,0
355,PAYMENT,5838.37,C801692242,0.0,0.0,M1716873762,0.0,0.0,0,0
188,CASH_OUT,46373.49,C1588400486,20922.0,0.0,C28484863,298988.43,345361.93,0,0
330,CASH_OUT,332980.41,C47368437,0.0,0.0,C979793075,351061.61,684042.02,0,0
162,CASH_OUT,23355.95,C210694257,0.0,0.0,C2006844221,372211.9,395567.85,0,0
301,PAYMENT,11236.14,C1920319668,0.0,0.0,M784465908,0.0,0.0,0,0
59,TRANSFER,1011606.26,C813936493,1011606.26,0.0,C1382261132,0.0,0.0,1,0
42,PAYMENT,3571.55,C151540918,10860.0,7288.45,M216664775,0.0,0.0,0,0
207,CASH_OUT,106890.23,C1137794611,0.0,0.0,C477905796,182304.7,289194.94,0,0
685,CASH_OUT,47061.52,C1390208933,47061.52,0.0,C72626966,372871.76,419933.28,1,0
188,CASH_OUT,259395.89,C1099747598,1681.0,0.0,C2047146326,490489.16,749885.05,0,0
333,CASH_OUT,7012.29,C1666376799,106816.0,99803.71,C1494229175,183190.72,190203.01,0,0
321,CASH_IN,105312.04,C2126795204,21107.0,126419.04,C373616790,190017.2,84705.17,0,0
228,PAYMENT,22412.63,C1067427597,25572.0,3159.37,M24341558,0.0,0.0,0,0
201,CASH_IN,28828.8,C1785583287,14208.0,43036.8,C34257403,1212126.65,1183297.85,0,0
307,CASH_IN,86125.91,C198615846,37053.0,123178.91,C324263887,1772578.53,1686452.62,0,0
158,CASH_OUT,479506.64,C1203208167,316279.36,0.0,C144312382,3784854.32,4264360.96,0,0
349,TRANSFER,391749.99,C2058058724,0.0,0.0,C155058250,1064605.19,1456355.18,0,0
380,CASH_OUT,244130.88,C462633686,10554.0,0.0,C407499489,0.0,244130.88,0,0
395,PAYMENT,7441.43,C877713648,0.0,0.0,M830553932,0.0,0.0,0,0
699,CASH_OUT,2763398.31,C1491503658,2763398.31,0.0,C454424230,339515.35,3102913.66,1,0
259,PAYMENT,10543.23,C1786399139,0.0,0.0,M627107982,0.0,0.0,0,0
16,CASH_OUT,92984.43,C1544641221,0.0,0.0,C879842377,244983.12,0.0,0,0
304,CASH_OUT,157830.33,C1858156285,5277.0,0.0,C2021784868,2812934.4,2970764.73,0,0
130,CASH_IN,129829.25,C24567210,7181818.87,7311648.12,C1513343234,135162.17,5332.92,0,0
348,PAYMENT,10894.99,C1413078967,32433.0,21538.01,M244922600,0.0,0.0,0,0
226,CASH_IN,380084.92,C1334627116,1165701.99,1545786.91,C1108238614,490999.84,110914.92,0,0
156,CASH_OUT,265711.77,C1851532807,13153.0,0.0,C2117924870,6330350.42,6596062.19,0,0
188,CASH_IN,212708.85,C191297121,24424905.49,24637614.33,C1335998542,357472.12,144763.27,0,0
14,CASH_IN,422161.26,C539364200,6617306.66,7039467.91,C2032266039,1016236.26,1176661.3,0,0
115,CASH_OUT,116977.16,C1560425158,116977.16,0.0,C1666306933,285995.28,402972.44,1,0
72,CASH_OUT,3786438.03,C1706727269,3786438.03,0.0,C98727471,84013.26,3870451.29,1,0
189,PAYMENT,18397.02,C22902916,254.0,0.0,M538476974,0.0,0.0,0,0
300,PAYMENT,3359.8,C1925428605,0.0,0.0,M402905261,0.0,0.0,0,0
379,CASH_OUT,254217.8,C1956097250,0.0,0.0,C1642883483,685800.34,940018.14,0,0
371,TRANSFER,57795.1,C890985590,0.0,0.0,C1685761527,2954194.96,3011990.06,0,0
285,CASH_OUT,184582.79,C752311208,90691.81,0.0,C788541351,1492254.01,1676836.8,0,0
186,CASH_OUT,90946.86,C1207956322,111102.3,20155.45,C524502727,808484.42,899431.27,0,0
44,CASH_OUT,152726.08,C1162255954,32775.0,0.0,C1055181815,927182.72,1079908.81,0,0
154,CASH_OUT,140667.81,C2074104587,16011.54,0.0,C1289296367,757299.23,897967.03,0,0
381,TRANSFER,703882.14,C1086283812,703882.14,0.0,C575658952,0.0,0.0,1,0
399,TRANSFER,2170741.15,C1948973406,0.0,0.0,C1668994502,12130847.59,14301588.74,0,0
140,PAYMENT,8287.48,C1545301214,0.0,0.0,M405411721,0.0,0.0,0,0
213,CASH_OUT,90537.42,C927239916,306583.0,216045.58,C1154135921,1219835.88,1310373.31,0,0
311,PAYMENT,12994.47,C542457758,94771.0,81776.53,M1861338528,0.0,0.0,0,0
235,CASH_OUT,25677.08,C1482697160,8265.59,0.0,C1570078120,262706.84,288383.91,0,0
451,CASH_OUT,210286.73,C1793064160,0.0,0.0,C667615164,359710.3,569997.03,0,0
283,CASH_OUT,145382.68,C1368570347,0.0,0.0,C874915017,359004.66,504387.33,0,0
181,TRANSFER,2074041.37,C292785673,0.0,0.0,C221674877,9540123.65,11614165.02,0,0
164,PAYMENT,6988.65,C437576009,0.0,0.0,M1188646898,0.0,0.0,0,0
135,CASH_IN,65921.7,C56975274,4460149.36,4526071.05,C1852136420,925691.76,693312.77,0,0
376,CASH_OUT,7251.82,C1020577871,0.0,0.0,C1350697785,1452202.25,1459454.06,0,0
46,PAYMENT,18908.49,C200484889,0.0,0.0,M27447828,0.0,0.0,0,0
180,TRANSFER,3608191.52,C771163854,3608191.52,0.0,C88210735,0.0,0.0,1,0
211,CASH_OUT,150270.26,C449005494,73528.0,0.0,C1969579752,19056.0,60412.69,0,0
186,CASH_OUT,128087.18,C1256375864,0.0,0.0,C146305349,14105628.87,14233716.05,0,0
13,PAYMENT,22053.12,C1378792860,57376.12,35323.0,M513235888,0.0,0.0,0,0
42,TRANSFER,205376.48,C2028142482,48972.0,0.0,C527237071,248344.86,453721.33,0,0
276,PAYMENT,2510.11,C198700118,0.0,0.0,M1034294559,0.0,0.0,0,0
178,PAYMENT,17981.09,C803799304,0.0,0.0,M670958597,0.0,0.0,0,0
211,CASH_IN,130047.9,C1125490101,10207533.06,10337580.96,C721832530,1912816.37,1763174.57,0,0
157,PAYMENT,2752.89,C2131273334,0.0,0.0,M1008823597,0.0,0.0,0,0
10,CASH_OUT,108819.45,C1418773811,11409.0,0.0,C1884542690,39408.68,208917.65,0,0
257,CASH_IN,39049.04,C1889613331,19079886.28,19118935.32,C712437195,2389396.71,2350347.67,0,0
355,CASH_OUT,109371.98,C2048943702,80624.0,0.0,C760894567,0.0,109371.98,0,0
404,CASH_OUT,393539.07,C1026426379,15379.0,0.0,C1556070864,3042651.42,3436190.49,0,0
374,TRANSFER,840832.04,C1993998814,0.0,0.0,C752752102,2217734.61,3058566.65,0,0
26,CASH_OUT,331829.94,C1357985676,331829.94,0.0,C255246845,792855.99,1124685.94,1,0
11,CASH_IN,72097.34,C1142449982,2343137.16,2415234.49,C62920591,128866.65,56769.32,0,0
691,CASH_OUT,108650.68,C1491457625,134664.73,26014.05,C957462018,7279973.55,7388624.23,0,0
564,TRANSFER,3968964.4,C432264411,3968964.4,0.0,C536142403,0.0,0.0,1,0
210,PAYMENT,5741.78,C840948379,121757.36,116015.58,M1198604075,0.0,0.0,0,0
323,CASH_IN,40470.71,C498302795,64276.0,104746.71,C836706113,543211.18,502740.47,0,0
206,CASH_OUT,297282.24,C1850672439,0.0,0.0,C1766992416,570512.09,867794.33,0,0
355,CASH_IN,10953.19,C743422511,48144.0,59097.19,C1437433905,464988.78,454035.59,0,0
208,CASH_OUT,481278.92,C952417062,0.0,0.0,C1956871313,3374538.73,3855817.65,0,0
212,CASH_IN,75481.18,C2069888668,10183568.69,10259049.87,C387446837,75851.79,370.62,0,0
263,PAYMENT,3525.2,C840655995,107043.0,103517.8,M1318210435,0.0,0.0,0,0
380,CASH_OUT,89686.54,C1224711919,0.0,0.0,C1619790210,3636311.97,3725998.52,0,0
94,CASH_IN,187163.02,C1956586247,2198605.58,2385768.6,C526248201,317438.09,130275.07,0,0
407,PAYMENT,19041.95,C927335446,68077.0,49035.05,M1666720874,0.0,0.0,0,0
439,CASH_OUT,112656.24,C567378649,112656.24,0.0,C1804497744,0.0,112656.24,1,0
259,CASH_OUT,84432.21,C277728905,293424.0,208991.79,C507188373,0.0,84432.21,0,0
159,CASH_OUT,137005.12,C1790915847,0.0,0.0,C1162160018,280612.67,417617.79,0,0
34,TRANSFER,989311.12,C2035691205,989311.12,0.0,C2145664965,0.0,0.0,1,0
130,CASH_IN,146890.97,C1525411251,327033.49,473924.47,C1872721498,1595153.79,1713644.92,0,0
140,PAYMENT,12830.57,C455967284,20351.29,7520.72,M1784760542,0.0,0.0,0,0
12,CASH_IN,171721.62,C1766000566,3513258.87,3684980.49,C1501460927,324852.19,153130.57,0,0
326,CASH_IN,143767.56,C79438250,4139915.45,4283683.01,C1794448647,881649.36,737881.8,0,0
315,TRANSFER,3972968.92,C438643114,3972968.92,0.0,C883677752,0.0,0.0,1,0
617,CASH_OUT,621034.85,C1773928363,621034.85,0.0,C1457220029,0.0,621034.85,1,0
182,CASH_OUT,263694.4,C1371545488,3068.17,0.0,C719446366,1003359.65,1267054.05,0,0
19,CASH_OUT,75829.35,C29775448,6509.0,0.0,C1963296627,0.0,0.0,0,0
206,CASH_OUT,134077.43,C1013199415,0.0,0.0,C965640163,485283.53,619360.97,0,0
355,TRANSFER,206625.38,C1657770612,0.0,0.0,C2129102492,2226271.16,2620685.04,0,0
326,CASH_OUT,142745.21,C1043381290,53018.0,0.0,C605059078,100620.73,243365.94,0,0
161,CASH_OUT,3006.79,C1859959566,70001.0,66994.21,C123818609,0.0,3006.79,0,0
162,CASH_IN,97589.76,C81502738,218435.59,316025.35,C1104243021,996749.82,899160.06,0,0
134,TRANSFER,591810.0,C138645158,0.0,0.0,C1544002311,788332.38,1380142.39,0,0
306,CASH_OUT,170813.09,C1935836474,0.0,0.0,C1965987934,1234363.22,1405176.31,0,0
349,PAYMENT,36711.74,C583917550,0.0,0.0,M1347828413,0.0,0.0,0,0
599,TRANSFER,1074.81,C111480828,1074.81,0.0,C1848921625,0.0,0.0,1,0
699,TRANSFER,2763398.31,C577803442,2763398.31,0.0,C619602282,0.0,0.0,1,0
351,TRANSFER,118111.77,C454838857,118111.77,0.0,C838301055,0.0,0.0,1,0
402,TRANSFER,317338.76,C358222121,0.0,0.0,C29115131,20627207.65,20944546.41,0,0
393,PAYMENT,17105.98,C1452836485,56310.0,39204.02,M1969212081,0.0,0.0,0,0
253,CASH_OUT,25070.37,C143849645,0.0,0.0,C523606293,524572.04,549642.41,0,0
394,CASH_OUT,573386.85,C2050612577,19906.0,0.0,C36076431,246403.63,819790.48,0,0
213,PAYMENT,26967.37,C353487403,0.0,0.0,M483387588,0.0,0.0,0,0
135,CASH_OUT,64344.39,C853284614,101284.0,36939.61,C1287782964,278918.66,343263.05,0,0
11,CASH_IN,3030.02,C1026907698,1037772.76,1040802.79,C143415982,7741.0,4710.98,0,0
328,CASH_OUT,26779.2,C167478106,50966.0,24186.8,C1243006578,0.0,26779.2,0,0
202,PAYMENT,12310.3,C1228010995,29696.0,17385.7,M1211231586,0.0,0.0,0,0
329,CASH_IN,16959.28,C912488820,6660319.09,6677278.37,C417311271,450519.66,433560.37,0,0
154,CASH_OUT,359531.86,C877593420,15586.0,0.0,C1011678083,0.0,359531.86,0,0
44,CASH_OUT,1649818.97,C2052172437,1649818.97,0.0,C1401780750,560704.68,2210523.64,1,0
180,TRANSFER,2158380.69,C526915072,49207.0,0.0,C806197894,12928.89,2171309.58,0,0
682,CASH_OUT,64557.77,C1662040818,64557.77,0.0,C906325227,9899500.06,9964057.83,1,0
302,PAYMENT,5891.87,C1959333290,0.0,0.0,M489037295,0.0,0.0,0,0
367,TRANSFER,902483.91,C757385548,902483.91,0.0,C150262836,0.0,0.0,1,0
312,DEBIT,2630.03,C121330965,10304.0,7673.97,C1328313027,128918.93,131548.95,0,0
136,CASH_IN,11160.36,C2051182305,3178895.21,3190055.57,C440339624,251483.05,240322.68,0,0
298,CASH_IN,277843.52,C1174111221,259269.0,537112.52,C509950838,938141.49,660297.98,0,0
148,CASH_OUT,394886.13,C1897206044,394886.13,0.0,C398205372,840653.68,1235539.81,1,0
258,PAYMENT,23786.04,C1805469402,63754.0,39967.96,M2089148648,0.0,0.0,0,0
403,PAYMENT,21773.35,C1500491241,65301.52,43528.17,M76820373,0.0,0.0,0,0
183,CASH_IN,46884.23,C953003957,5648253.14,5695137.37,C1559914934,2997500.84,2950616.61,0,0
14,CASH_IN,50231.4,C1579900372,73317.0,123548.4,C1588936012,929666.71,1200616.23,0,0
235,CASH_IN,80270.23,C1364682567,8475883.69,8556153.92,C1974084241,1442153.55,1361883.32,0,0
284,CASH_OUT,108583.01,C1695049682,59601.0,0.0,C1420317095,2422603.91,2531186.92,0,0
161,CASH_IN,32651.88,C1851138734,659173.02,691824.89,C2042002807,135042.01,102390.13,0,0
229,CASH_IN,16924.64,C1836082105,657495.19,674419.83,C783685765,381889.32,364964.68,0,0
479,PAYMENT,1492.44,C1459606153,27971.0,26478.56,M21229561,0.0,0.0,0,0
372,TRANSFER,2070874.93,C1746739967,297216.0,0.0,C786852402,20941916.54,23012791.46,0,0
383,PAYMENT,6744.51,C901706001,21014.0,14269.49,M291051668,0.0,0.0,0,0
402,PAYMENT,16972.7,C159719719,0.0,0.0,M1838563871,0.0,0.0,0,0
361,TRANSFER,299016.86,C1499900306,299016.86,0.0,C1983606729,0.0,0.0,1,0
179,CASH_IN,96701.29,C2059307040,683546.11,780247.39,C1373386086,271667.27,174965.98,0,0
38,CASH_OUT,198895.28,C181831215,35288.0,0.0,C1370266994,503502.74,702398.02,0,0
324,CASH_OUT,81284.35,C231272715,0.0,0.0,C719290890,110623.45,191907.79,0,0
188,PAYMENT,14861.91,C60892732,305280.36,290418.44,M1412601382,0.0,0.0,0,0
37,PAYMENT,44429.69,C1553888798,42390.0,0.0,M1954863376,0.0,0.0,0,0
259,CASH_IN,391508.4,C1796459031,185116.0,576624.4,C1174698001,360949.5,0.0,0,0
741,CASH_OUT,10000000.0,C677394894,10000000.0,0.0,C1866259073,0.0,10000000.0,1,0
474,PAYMENT,37950.0,C1722297616,0.0,0.0,M1219997908,0.0,0.0,0,0
203,CASH_IN,341238.16,C487335225,217615.42,558853.58,C1426983567,1413981.85,1072743.7,0,0
230,CASH_OUT,353770.7,C1506183283,29740.0,0.0,C198342213,1305239.16,1659009.85,0,0
230,CASH_IN,101552.05,C145377982,3914684.46,4016236.52,C1276102688,357645.84,256093.79,0,0
273,CASH_IN,55040.86,C1914273763,30814.0,85854.86,C539243166,1201161.96,1146121.1,0,0
302,CASH_OUT,251327.19,C1279200563,1219.0,0.0,C279373079,497032.53,748359.72,0,0
34,CASH_IN,19435.2,C909590801,605138.9,624574.1,C351677535,1378738.0,1359302.8,0,0
97,PAYMENT,2134.96,C743456694,30234.0,28099.04,M844819299,0.0,0.0,0,0
132,CASH_OUT,241034.07,C1248600870,0.0,0.0,C1258968743,954989.24,1196023.31,0,0
202,PAYMENT,23608.25,C1277579310,0.0,0.0,M1897380152,0.0,0.0,0,0
253,PAYMENT,13494.74,C46508627,26267.0,12772.26,M17635029,0.0,0.0,0,0
153,TRANSFER,109008.53,C1551236270,109008.53,0.0,C1615265325,0.0,0.0,1,0
252,PAYMENT,14553.91,C164652868,0.0,0.0,M1851465148,0.0,0.0,0,0
304,CASH_OUT,92175.88,C827351987,0.0,0.0,C1620915064,5183178.28,5275354.16,0,0
329,CASH_IN,133890.42,C1507224582,10338.0,144228.42,C571768393,10220.41,0.0,0,0
